state,end,value,type
New Hampshire,3/21/2020,21878,a
New Jersey,1/8/2000,13119,h
New Jersey,1/15/2000,11656,h
New Jersey,1/22/2000,11171,h
New Jersey,1/29/2000,11779,h
New Jersey,2/5/2000,8626,h
New Jersey,2/12/2000,9055,h
New Jersey,2/19/2000,8169,h
New Jersey,2/26/2000,8192,h
New Jersey,3/4/2000,7716,h
New Jersey,3/11/2000,7020,h
New Jersey,3/18/2000,6849,h
New Jersey,3/25/2000,7129,h
New Jersey,4/1/2000,7606,h
New Jersey,4/8/2000,6873,h
New Jersey,4/15/2000,8799,h
New Jersey,4/22/2000,11663,h
New Jersey,4/29/2000,8689,h
New Jersey,5/6/2000,7513,h
New Jersey,5/13/2000,6823,h
New Jersey,5/20/2000,6670,h
New Jersey,5/27/2000,6375,h
New Jersey,6/3/2000,7366,h
New Jersey,6/10/2000,8179,h
New Jersey,6/17/2000,12685,h
New Jersey,6/24/2000,14789,h
New Jersey,7/1/2000,9780,h
New Jersey,7/8/2000,8772,h
New Jersey,7/15/2000,7790,h
New Jersey,7/22/2000,7245,h
New Jersey,7/29/2000,8027,h
New Jersey,8/5/2000,7533,h
New Jersey,8/12/2000,8130,h
New Jersey,8/19/2000,7409,h
New Jersey,8/26/2000,6803,h
New Jersey,9/2/2000,6734,h
New Jersey,9/9/2000,6779,h
New Jersey,9/16/2000,6331,h
New Jersey,9/23/2000,6154,h
New Jersey,9/30/2000,7888,h
New Jersey,10/7/2000,6205,h
New Jersey,10/14/2000,7483,h
New Jersey,10/21/2000,7112,h
New Jersey,10/28/2000,8483,h
New Jersey,11/4/2000,7114,h
New Jersey,11/11/2000,10251,h
New Jersey,11/18/2000,6463,h
New Jersey,11/25/2000,11315,h
New Jersey,12/2/2000,11622,h
New Jersey,12/9/2000,10188,h
New Jersey,12/16/2000,12352,h
New Jersey,12/23/2000,19570,h
New Jersey,12/30/2000,17517,h
New Jersey,1/6/2001,18367,h
New Jersey,1/13/2001,10572,h
New Jersey,1/20/2001,11156,h
New Jersey,1/27/2001,11113,h
New Jersey,2/3/2001,10025,h
New Jersey,2/10/2001,8467,h
New Jersey,2/17/2001,9274,h
New Jersey,2/24/2001,8781,h
New Jersey,3/3/2001,8360,h
New Jersey,3/10/2001,8629,h
New Jersey,3/17/2001,7956,h
New Jersey,3/24/2001,7407,h
New Jersey,3/31/2001,9443,h
New Jersey,4/7/2001,10575,h
New Jersey,4/14/2001,12371,h
New Jersey,4/21/2001,9146,h
New Jersey,4/28/2001,8403,h
New Jersey,5/5/2001,9036,h
New Jersey,5/12/2001,7800,h
New Jersey,5/19/2001,8226,h
New Jersey,5/26/2001,7003,h
New Jersey,6/2/2001,9160,h
New Jersey,6/9/2001,9598,h
New Jersey,6/16/2001,15389,h
New Jersey,6/23/2001,15132,h
New Jersey,6/30/2001,12328,h
New Jersey,7/7/2001,11705,h
New Jersey,7/14/2001,10539,h
New Jersey,7/21/2001,9245,h
New Jersey,7/28/2001,9378,h
New Jersey,8/4/2001,8547,h
New Jersey,8/11/2001,8145,h
New Jersey,8/18/2001,8309,h
New Jersey,8/25/2001,8061,h
New Jersey,9/1/2001,6969,h
New Jersey,9/8/2001,7568,h
New Jersey,9/15/2001,9301,h
New Jersey,9/22/2001,10144,h
New Jersey,9/29/2001,11130,h
New Jersey,10/6/2001,10681,h
New Jersey,10/13/2001,11628,h
New Jersey,10/20/2001,12060,h
New Jersey,10/27/2001,11912,h
New Jersey,11/3/2001,12359,h
New Jersey,11/10/2001,10947,h
New Jersey,11/17/2001,8625,h
New Jersey,11/24/2001,13285,h
New Jersey,12/1/2001,13244,h
New Jersey,12/8/2001,12628,h
New Jersey,12/15/2001,14331,h
New Jersey,12/22/2001,20412,h
New Jersey,12/29/2001,18920,h
New Jersey,1/5/2002,20110,h
New Jersey,1/12/2002,14311,h
New Jersey,1/19/2002,11202,h
New Jersey,1/26/2002,13493,h
New Jersey,2/2/2002,13346,h
New Jersey,2/9/2002,10856,h
New Jersey,2/16/2002,11977,h
New Jersey,2/23/2002,12367,h
New Jersey,3/2/2002,10479,h
New Jersey,3/9/2002,9692,h
New Jersey,3/16/2002,8948,h
New Jersey,3/23/2002,10542,h
New Jersey,3/30/2002,18815,h
New Jersey,4/6/2002,15479,h
New Jersey,4/13/2002,11870,h
New Jersey,4/20/2002,11255,h
New Jersey,4/27/2002,10855,h
New Jersey,5/4/2002,10605,h
New Jersey,5/11/2002,9808,h
New Jersey,5/18/2002,10466,h
New Jersey,5/25/2002,7775,h
New Jersey,6/1/2002,10278,h
New Jersey,6/8/2002,10546,h
New Jersey,6/15/2002,14857,h
New Jersey,6/22/2002,15818,h
New Jersey,6/29/2002,12989,h
New Jersey,7/6/2002,11096,h
New Jersey,7/13/2002,10996,h
New Jersey,7/20/2002,9933,h
New Jersey,7/27/2002,8732,h
New Jersey,8/3/2002,9918,h
New Jersey,8/10/2002,9307,h
New Jersey,8/17/2002,8960,h
New Jersey,8/24/2002,9440,h
New Jersey,8/31/2002,8006,h
New Jersey,9/7/2002,8836,h
New Jersey,9/14/2002,9854,h
New Jersey,9/21/2002,9826,h
New Jersey,9/28/2002,10162,h
New Jersey,10/5/2002,10368,h
New Jersey,10/12/2002,8374,h
New Jersey,10/19/2002,10669,h
New Jersey,10/26/2002,9568,h
New Jersey,11/2/2002,11477,h
New Jersey,11/9/2002,9568,h
New Jersey,11/16/2002,11721,h
New Jersey,11/23/2002,9799,h
New Jersey,11/30/2002,12004,h
New Jersey,12/7/2002,13851,h
New Jersey,12/14/2002,15134,h
New Jersey,12/21/2002,19118,h
New Jersey,12/28/2002,15021,h
New Jersey,1/4/2003,21386,h
New Jersey,1/11/2003,15886,h
New Jersey,1/18/2003,12513,h
New Jersey,1/25/2003,13522,h
New Jersey,2/1/2003,12525,h
New Jersey,2/8/2003,10604,h
New Jersey,2/15/2003,12212,h
New Jersey,2/22/2003,13090,h
New Jersey,3/1/2003,11028,h
New Jersey,3/8/2003,10055,h
New Jersey,3/15/2003,9124,h
New Jersey,3/22/2003,8815,h
New Jersey,3/29/2003,9963,h
New Jersey,4/5/2003,9766,h
New Jersey,4/12/2003,9392,h
New Jersey,4/19/2003,15955,h
New Jersey,4/26/2003,10936,h
New Jersey,5/3/2003,9498,h
New Jersey,5/10/2003,9711,h
New Jersey,5/17/2003,9341,h
New Jersey,5/24/2003,7847,h
New Jersey,5/31/2003,10428,h
New Jersey,6/7/2003,9875,h
New Jersey,6/14/2003,11791,h
New Jersey,6/21/2003,18207,h
New Jersey,6/28/2003,15927,h
New Jersey,7/5/2003,12890,h
New Jersey,7/12/2003,11103,h
New Jersey,7/19/2003,9624,h
New Jersey,7/26/2003,9219,h
New Jersey,8/2/2003,9793,h
New Jersey,8/9/2003,8540,h
New Jersey,8/16/2003,8084,h
New Jersey,8/23/2003,8980,h
New Jersey,8/30/2003,8905,h
New Jersey,9/6/2003,9658,h
New Jersey,9/13/2003,8918,h
New Jersey,9/20/2003,8742,h
New Jersey,9/27/2003,9325,h
New Jersey,10/4/2003,9575,h
New Jersey,10/11/2003,8142,h
New Jersey,10/18/2003,9481,h
New Jersey,10/25/2003,9750,h
New Jersey,11/1/2003,11953,h
New Jersey,11/8/2003,11251,h
New Jersey,11/15/2003,10045,h
New Jersey,11/22/2003,9265,h
New Jersey,11/29/2003,15367,h
New Jersey,12/6/2003,15189,h
New Jersey,12/13/2003,13492,h
New Jersey,12/20/2003,19422,h
New Jersey,12/27/2003,18606,h
New Jersey,1/3/2004,19368,h
New Jersey,1/10/2004,16003,h
New Jersey,1/17/2004,12961,h
New Jersey,1/24/2004,13196,h
New Jersey,1/31/2004,13570,h
New Jersey,2/7/2004,10183,h
New Jersey,2/14/2004,11353,h
New Jersey,2/21/2004,9797,h
New Jersey,2/28/2004,10129,h
New Jersey,3/6/2004,8795,h
New Jersey,3/13/2004,8734,h
New Jersey,3/20/2004,8229,h
New Jersey,3/27/2004,8882,h
New Jersey,4/3/2004,11038,h
New Jersey,4/10/2004,13917,h
New Jersey,4/17/2004,9407,h
New Jersey,4/24/2004,8632,h
New Jersey,5/1/2004,8700,h
New Jersey,5/8/2004,8010,h
New Jersey,5/15/2004,7994,h
New Jersey,5/22/2004,8723,h
New Jersey,5/29/2004,7834,h
New Jersey,6/5/2004,8850,h
New Jersey,6/12/2004,13191,h
New Jersey,6/19/2004,17955,h
New Jersey,6/26/2004,15642,h
New Jersey,7/3/2004,11116,h
New Jersey,7/10/2004,9227,h
New Jersey,7/17/2004,7868,h
New Jersey,7/24/2004,8027,h
New Jersey,7/31/2004,9106,h
New Jersey,8/7/2004,8997,h
New Jersey,8/14/2004,8892,h
New Jersey,8/21/2004,8441,h
New Jersey,8/28/2004,8282,h
New Jersey,9/4/2004,7490,h
New Jersey,9/11/2004,9081,h
New Jersey,9/18/2004,8207,h
New Jersey,9/25/2004,8450,h
New Jersey,10/2/2004,9263,h
New Jersey,10/9/2004,7891,h
New Jersey,10/16/2004,9369,h
New Jersey,10/23/2004,8639,h
New Jersey,10/30/2004,11644,h
New Jersey,11/6/2004,10292,h
New Jersey,11/13/2004,11249,h
New Jersey,11/20/2004,8294,h
New Jersey,11/27/2004,13887,h
New Jersey,12/4/2004,12191,h
New Jersey,12/11/2004,11762,h
New Jersey,12/18/2004,15530,h
New Jersey,12/25/2004,22299,h
New Jersey,1/1/2005,22582,h
New Jersey,1/8/2005,13386,h
New Jersey,1/15/2005,11670,h
New Jersey,1/22/2005,12169,h
New Jersey,1/29/2005,12768,h
New Jersey,2/5/2005,8243,h
New Jersey,2/12/2005,10317,h
New Jersey,2/19/2005,9798,h
New Jersey,2/26/2005,9467,h
New Jersey,3/5/2005,8775,h
New Jersey,3/12/2005,7870,h
New Jersey,3/19/2005,7374,h
New Jersey,3/26/2005,13296,h
New Jersey,4/2/2005,10264,h
New Jersey,4/9/2005,8723,h
New Jersey,4/16/2005,8294,h
New Jersey,4/23/2005,10020,h
New Jersey,4/30/2005,9003,h
New Jersey,5/7/2005,7823,h
New Jersey,5/14/2005,8138,h
New Jersey,5/21/2005,8444,h
New Jersey,5/28/2005,7906,h
New Jersey,6/4/2005,8040,h
New Jersey,6/11/2005,10314,h
New Jersey,6/18/2005,16893,h
New Jersey,6/25/2005,15679,h
New Jersey,7/2/2005,12046,h
New Jersey,7/9/2005,10205,h
New Jersey,7/16/2005,8444,h
New Jersey,7/23/2005,7559,h
New Jersey,7/30/2005,9343,h
New Jersey,8/6/2005,8247,h
New Jersey,8/13/2005,8144,h
New Jersey,8/20/2005,7507,h
New Jersey,8/27/2005,8160,h
New Jersey,9/3/2005,6623,h
New Jersey,9/10/2005,7925,h
New Jersey,9/17/2005,7966,h
New Jersey,9/24/2005,8636,h
New Jersey,10/1/2005,9779,h
New Jersey,10/8/2005,9131,h
New Jersey,10/15/2005,9260,h
New Jersey,10/22/2005,8539,h
New Jersey,10/29/2005,9759,h
New Jersey,11/5/2005,9130,h
New Jersey,11/12/2005,11513,h
New Jersey,11/19/2005,7706,h
New Jersey,11/26/2005,12305,h
New Jersey,12/3/2005,13916,h
New Jersey,12/10/2005,13177,h
New Jersey,12/17/2005,14040,h
New Jersey,12/24/2005,19563,h
New Jersey,12/31/2005,18476,h
New Jersey,1/7/2006,14346,h
New Jersey,1/14/2006,10087,h
New Jersey,1/21/2006,10399,h
New Jersey,1/28/2006,9843,h
New Jersey,2/4/2006,9203,h
New Jersey,2/11/2006,8245,h
New Jersey,2/18/2006,10642,h
New Jersey,2/25/2006,8918,h
New Jersey,3/4/2006,8244,h
New Jersey,3/11/2006,8078,h
New Jersey,3/18/2006,7654,h
New Jersey,3/25/2006,7483,h
New Jersey,4/1/2006,8979,h
New Jersey,4/8/2006,10604,h
New Jersey,4/15/2006,13142,h
New Jersey,4/22/2006,9519,h
New Jersey,4/29/2006,8024,h
New Jersey,5/6/2006,7444,h
New Jersey,5/13/2006,8197,h
New Jersey,5/20/2006,8162,h
New Jersey,5/27/2006,7343,h
New Jersey,6/3/2006,8304,h
New Jersey,6/10/2006,11028,h
New Jersey,6/17/2006,16319,h
New Jersey,6/24/2006,16109,h
New Jersey,7/1/2006,14537,h
New Jersey,7/8/2006,10884,h
New Jersey,7/15/2006,8895,h
New Jersey,7/22/2006,8206,h
New Jersey,7/29/2006,9635,h
New Jersey,8/5/2006,8175,h
New Jersey,8/12/2006,8855,h
New Jersey,8/19/2006,8351,h
New Jersey,8/26/2006,7780,h
New Jersey,9/2/2006,7463,h
New Jersey,9/9/2006,8242,h
New Jersey,9/16/2006,7801,h
New Jersey,9/23/2006,7466,h
New Jersey,9/30/2006,8803,h
New Jersey,10/7/2006,7751,h
New Jersey,10/14/2006,8343,h
New Jersey,10/21/2006,8609,h
New Jersey,10/28/2006,10066,h
New Jersey,11/4/2006,9299,h
New Jersey,11/11/2006,13115,h
New Jersey,11/18/2006,9235,h
New Jersey,11/25/2006,12431,h
New Jersey,12/2/2006,12375,h
New Jersey,12/9/2006,10603,h
New Jersey,12/16/2006,13261,h
New Jersey,12/23/2006,19561,h
New Jersey,12/30/2006,18573,h
New Jersey,1/6/2007,17291,h
New Jersey,1/13/2007,9851,h
New Jersey,1/20/2007,11302,h
New Jersey,1/27/2007,12038,h
New Jersey,2/3/2007,11816,h
New Jersey,2/10/2007,8003,h
New Jersey,2/17/2007,11452,h
New Jersey,2/24/2007,9485,h
New Jersey,3/3/2007,9398,h
New Jersey,3/10/2007,8250,h
New Jersey,3/17/2007,7707,h
New Jersey,3/24/2007,8478,h
New Jersey,3/31/2007,10669,h
New Jersey,4/7/2007,13612,h
New Jersey,4/14/2007,10387,h
New Jersey,4/21/2007,10059,h
New Jersey,4/28/2007,8458,h
New Jersey,5/5/2007,7937,h
New Jersey,5/12/2007,8488,h
New Jersey,5/19/2007,8619,h
New Jersey,5/26/2007,6951,h
New Jersey,6/2/2007,8432,h
New Jersey,6/9/2007,9455,h
New Jersey,6/16/2007,16142,h
New Jersey,6/23/2007,18269,h
New Jersey,6/30/2007,13136,h
New Jersey,7/7/2007,10368,h
New Jersey,7/14/2007,8196,h
New Jersey,7/21/2007,7855,h
New Jersey,7/28/2007,9051,h
New Jersey,8/4/2007,8647,h
New Jersey,8/11/2007,8641,h
New Jersey,8/18/2007,8895,h
New Jersey,8/25/2007,7810,h
New Jersey,9/1/2007,7662,h
New Jersey,9/8/2007,8722,h
New Jersey,9/15/2007,7974,h
New Jersey,9/22/2007,8192,h
New Jersey,9/29/2007,9534,h
New Jersey,10/6/2007,8149,h
New Jersey,10/13/2007,9122,h
New Jersey,10/20/2007,9270,h
New Jersey,10/27/2007,10432,h
New Jersey,11/3/2007,13158,h
New Jersey,11/10/2007,10147,h
New Jersey,11/17/2007,10643,h
New Jersey,11/24/2007,11812,h
New Jersey,12/1/2007,12801,h
New Jersey,12/8/2007,11706,h
New Jersey,12/15/2007,15446,h
New Jersey,12/22/2007,22305,h
New Jersey,12/29/2007,16986,h
New Jersey,1/5/2008,15222,h
New Jersey,1/12/2008,11943,h
New Jersey,1/19/2008,11013,h
New Jersey,1/26/2008,10498,h
New Jersey,2/2/2008,10256,h
New Jersey,2/9/2008,8957,h
New Jersey,2/16/2008,10451,h
New Jersey,2/23/2008,10025,h
New Jersey,3/1/2008,9678,h
New Jersey,3/8/2008,8754,h
New Jersey,3/15/2008,9611,h
New Jersey,3/22/2008,12905,h
New Jersey,3/29/2008,10168,h
New Jersey,4/5/2008,9484,h
New Jersey,4/12/2008,8986,h
New Jersey,4/19/2008,12507,h
New Jersey,4/26/2008,9248,h
New Jersey,5/3/2008,8798,h
New Jersey,5/10/2008,8769,h
New Jersey,5/17/2008,9484,h
New Jersey,5/24/2008,7491,h
New Jersey,5/31/2008,9872,h
New Jersey,6/7/2008,9920,h
New Jersey,6/14/2008,16918,h
New Jersey,6/21/2008,19760,h
New Jersey,6/28/2008,13995,h
New Jersey,7/5/2008,12160,h
New Jersey,7/12/2008,9677,h
New Jersey,7/19/2008,9051,h
New Jersey,7/26/2008,10056,h
New Jersey,8/2/2008,11022,h
New Jersey,8/9/2008,10886,h
New Jersey,8/16/2008,10762,h
New Jersey,8/23/2008,10056,h
New Jersey,8/30/2008,9357,h
New Jersey,9/6/2008,9348,h
New Jersey,9/13/2008,9887,h
New Jersey,9/20/2008,10152,h
New Jersey,9/27/2008,11996,h
New Jersey,10/4/2008,12387,h
New Jersey,10/11/2008,10730,h
New Jersey,10/18/2008,13427,h
New Jersey,10/25/2008,12891,h
New Jersey,11/1/2008,17597,h
New Jersey,11/8/2008,13868,h
New Jersey,11/15/2008,15094,h
New Jersey,11/22/2008,13270,h
New Jersey,11/29/2008,18386,h
New Jersey,12/6/2008,15998,h
New Jersey,12/13/2008,14132,h
New Jersey,12/20/2008,21462,h
New Jersey,12/27/2008,23187,h
New Jersey,1/3/2009,22475,h
New Jersey,1/10/2009,20519,h
New Jersey,1/17/2009,18335,h
New Jersey,1/24/2009,16784,h
New Jersey,1/31/2009,16249,h
New Jersey,2/7/2009,18342,h
New Jersey,2/14/2009,16076,h
New Jersey,2/21/2009,14103,h
New Jersey,2/28/2009,15632,h
New Jersey,3/7/2009,14298,h
New Jersey,3/14/2009,13519,h
New Jersey,3/21/2009,12128,h
New Jersey,3/28/2009,14496,h
New Jersey,4/4/2009,17781,h
New Jersey,4/11/2009,16161,h
New Jersey,4/18/2009,13351,h
New Jersey,4/25/2009,12590,h
New Jersey,5/2/2009,12944,h
New Jersey,5/9/2009,12007,h
New Jersey,5/16/2009,12319,h
New Jersey,5/23/2009,10198,h
New Jersey,5/30/2009,13519,h
New Jersey,6/6/2009,13049,h
New Jersey,6/13/2009,16219,h
New Jersey,6/20/2009,24095,h
New Jersey,6/27/2009,19065,h
New Jersey,7/4/2009,16177,h
New Jersey,7/11/2009,13505,h
New Jersey,7/18/2009,11957,h
New Jersey,7/25/2009,11466,h
New Jersey,8/1/2009,11810,h
New Jersey,8/8/2009,11762,h
New Jersey,8/15/2009,10491,h
New Jersey,8/22/2009,11859,h
New Jersey,8/29/2009,11159,h
New Jersey,9/5/2009,10385,h
New Jersey,9/12/2009,11704,h
New Jersey,9/19/2009,11685,h
New Jersey,9/26/2009,12272,h
New Jersey,10/3/2009,12893,h
New Jersey,10/10/2009,10432,h
New Jersey,10/17/2009,11772,h
New Jersey,10/24/2009,11569,h
New Jersey,10/31/2009,15722,h
New Jersey,11/7/2009,13502,h
New Jersey,11/14/2009,13508,h
New Jersey,11/21/2009,11120,h
New Jersey,11/28/2009,14229,h
New Jersey,12/5/2009,13395,h
New Jersey,12/12/2009,14667,h
New Jersey,12/19/2009,17207,h
New Jersey,12/26/2009,19684,h
New Jersey,1/2/2010,23073,h
New Jersey,1/9/2010,14506,h
New Jersey,1/16/2010,13511,h
New Jersey,1/23/2010,11692,h
New Jersey,1/30/2010,12204,h
New Jersey,2/6/2010,10074,h
New Jersey,2/13/2010,14953,h
New Jersey,2/20/2010,10981,h
New Jersey,2/27/2010,11260,h
New Jersey,3/6/2010,11794,h
New Jersey,3/13/2010,9273,h
New Jersey,3/20/2010,10988,h
New Jersey,3/27/2010,14570,h
New Jersey,4/3/2010,13703,h
New Jersey,4/10/2010,9926,h
New Jersey,4/17/2010,9368,h
New Jersey,4/24/2010,8401,h
New Jersey,5/1/2010,10763,h
New Jersey,5/8/2010,9973,h
New Jersey,5/15/2010,10116,h
New Jersey,5/22/2010,9423,h
New Jersey,5/29/2010,9033,h
New Jersey,6/5/2010,9559,h
New Jersey,6/12/2010,11267,h
New Jersey,6/19/2010,19218,h
New Jersey,6/26/2010,25385,h
New Jersey,7/3/2010,14800,h
New Jersey,7/10/2010,12697,h
New Jersey,7/17/2010,9760,h
New Jersey,7/24/2010,10884,h
New Jersey,7/31/2010,10196,h
New Jersey,8/7/2010,11039,h
New Jersey,8/14/2010,10123,h
New Jersey,8/21/2010,10439,h
New Jersey,8/28/2010,10624,h
New Jersey,9/4/2010,8886,h
New Jersey,9/11/2010,10750,h
New Jersey,9/18/2010,9319,h
New Jersey,9/25/2010,11451,h
New Jersey,10/2/2010,12763,h
New Jersey,10/9/2010,9655,h
New Jersey,10/16/2010,10960,h
New Jersey,10/23/2010,11647,h
New Jersey,10/30/2010,13728,h
New Jersey,11/6/2010,11666,h
New Jersey,11/13/2010,12454,h
New Jersey,11/20/2010,9810,h
New Jersey,11/27/2010,14423,h
New Jersey,12/4/2010,12311,h
New Jersey,12/11/2010,14546,h
New Jersey,12/18/2010,15804,h
New Jersey,12/25/2010,18871,h
New Jersey,1/1/2011,21451,h
New Jersey,1/8/2011,16872,h
New Jersey,1/15/2011,15175,h
New Jersey,1/22/2011,12138,h
New Jersey,1/29/2011,13015,h
New Jersey,2/5/2011,12777,h
New Jersey,2/12/2011,10372,h
New Jersey,2/19/2011,10528,h
New Jersey,2/26/2011,10036,h
New Jersey,3/5/2011,9582,h
New Jersey,3/12/2011,8551,h
New Jersey,3/19/2011,9477,h
New Jersey,3/26/2011,9141,h
New Jersey,4/2/2011,9750,h
New Jersey,4/9/2011,10240,h
New Jersey,4/16/2011,15566,h
New Jersey,4/23/2011,11562,h
New Jersey,4/30/2011,9963,h
New Jersey,5/7/2011,9149,h
New Jersey,5/14/2011,9654,h
New Jersey,5/21/2011,8772,h
New Jersey,5/28/2011,8592,h
New Jersey,6/4/2011,9260,h
New Jersey,6/11/2011,12534,h
New Jersey,6/18/2011,19361,h
New Jersey,6/25/2011,19241,h
New Jersey,7/2/2011,11755,h
New Jersey,7/9/2011,12727,h
New Jersey,7/16/2011,9427,h
New Jersey,7/23/2011,9718,h
New Jersey,7/30/2011,9577,h
New Jersey,8/6/2011,11800,h
New Jersey,8/13/2011,11439,h
New Jersey,8/20/2011,9024,h
New Jersey,8/27/2011,10348,h
New Jersey,9/3/2011,10880,h
New Jersey,9/10/2011,11052,h
New Jersey,9/17/2011,10571,h
New Jersey,9/24/2011,10173,h
New Jersey,10/1/2011,11187,h
New Jersey,10/8/2011,9562,h
New Jersey,10/15/2011,10636,h
New Jersey,10/22/2011,10426,h
New Jersey,10/29/2011,12180,h
New Jersey,11/5/2011,12145,h
New Jersey,11/12/2011,12017,h
New Jersey,11/19/2011,10506,h
New Jersey,11/26/2011,10603,h
New Jersey,12/3/2011,13671,h
New Jersey,12/10/2011,11985,h
New Jersey,12/17/2011,15823,h
New Jersey,12/24/2011,23812,h
New Jersey,12/31/2011,19145,h
New Jersey,1/7/2012,16745,h
New Jersey,1/14/2012,12452,h
New Jersey,1/21/2012,12713,h
New Jersey,1/28/2012,11447,h
New Jersey,2/4/2012,10701,h
New Jersey,2/11/2012,9604,h
New Jersey,2/18/2012,10878,h
New Jersey,2/25/2012,9844,h
New Jersey,3/3/2012,9601,h
New Jersey,3/10/2012,9433,h
New Jersey,3/17/2012,7922,h
New Jersey,3/24/2012,8641,h
New Jersey,3/31/2012,14376,h
New Jersey,4/7/2012,15521,h
New Jersey,4/14/2012,9773,h
New Jersey,4/21/2012,8572,h
New Jersey,4/28/2012,9667,h
New Jersey,5/5/2012,8800,h
New Jersey,5/12/2012,8628,h
New Jersey,5/19/2012,8698,h
New Jersey,5/26/2012,8288,h
New Jersey,6/2/2012,9037,h
New Jersey,6/9/2012,12944,h
New Jersey,6/16/2012,17838,h
New Jersey,6/23/2012,17953,h
New Jersey,6/30/2012,12671,h
New Jersey,7/7/2012,11246,h
New Jersey,7/14/2012,10366,h
New Jersey,7/21/2012,9088,h
New Jersey,7/28/2012,9734,h
New Jersey,8/4/2012,8835,h
New Jersey,8/11/2012,8956,h
New Jersey,8/18/2012,9075,h
New Jersey,8/25/2012,8286,h
New Jersey,9/1/2012,8953,h
New Jersey,9/8/2012,9130,h
New Jersey,9/15/2012,9332,h
New Jersey,9/22/2012,9445,h
New Jersey,9/29/2012,10176,h
New Jersey,10/6/2012,8865,h
New Jersey,10/13/2012,10440,h
New Jersey,10/20/2012,9360,h
New Jersey,10/27/2012,15035,h
New Jersey,11/3/2012,46129,h
New Jersey,11/10/2012,45631,h
New Jersey,11/17/2012,21665,h
New Jersey,11/24/2012,23856,h
New Jersey,12/1/2012,19887,h
New Jersey,12/8/2012,14786,h
New Jersey,12/15/2012,18496,h
New Jersey,12/22/2012,21932,h
New Jersey,12/29/2012,16402,h
New Jersey,1/5/2013,19972,h
New Jersey,1/12/2013,14604,h
New Jersey,1/19/2013,12129,h
New Jersey,1/26/2013,12329,h
New Jersey,2/2/2013,11037,h
New Jersey,2/9/2013,10004,h
New Jersey,2/16/2013,9337,h
New Jersey,2/23/2013,9293,h
New Jersey,3/2/2013,9455,h
New Jersey,3/9/2013,9149,h
New Jersey,3/16/2013,9288,h
New Jersey,3/23/2013,11697,h
New Jersey,3/30/2013,14066,h
New Jersey,4/6/2013,9862,h
New Jersey,4/13/2013,9496,h
New Jersey,4/20/2013,8344,h
New Jersey,4/27/2013,8873,h
New Jersey,5/4/2013,8126,h
New Jersey,5/11/2013,8224,h
New Jersey,5/18/2013,9008,h
New Jersey,5/25/2013,7638,h
New Jersey,6/1/2013,8978,h
New Jersey,6/8/2013,8847,h
New Jersey,6/15/2013,13799,h
New Jersey,6/22/2013,19867,h
New Jersey,6/29/2013,15497,h
New Jersey,7/6/2013,11020,h
New Jersey,7/13/2013,9492,h
New Jersey,7/20/2013,9335,h
New Jersey,7/27/2013,8573,h
New Jersey,8/3/2013,8359,h
New Jersey,8/10/2013,9036,h
New Jersey,8/17/2013,8778,h
New Jersey,8/24/2013,9315,h
New Jersey,8/31/2013,8711,h
New Jersey,9/7/2013,8642,h
New Jersey,9/14/2013,8969,h
New Jersey,9/21/2013,8607,h
New Jersey,9/28/2013,9611,h
New Jersey,10/5/2013,10734,h
New Jersey,10/12/2013,8616,h
New Jersey,10/19/2013,9397,h
New Jersey,10/26/2013,10768,h
New Jersey,11/2/2013,12978,h
New Jersey,11/9/2013,11590,h
New Jersey,11/16/2013,11018,h
New Jersey,11/23/2013,12142,h
New Jersey,11/30/2013,13591,h
New Jersey,12/7/2013,13624,h
New Jersey,12/14/2013,15511,h
New Jersey,12/21/2013,22856,h
New Jersey,12/28/2013,15974,h
New Jersey,1/4/2014,18005,h
New Jersey,1/11/2014,14003,h
New Jersey,1/18/2014,10398,h
New Jersey,1/25/2014,12251,h
New Jersey,2/1/2014,10216,h
New Jersey,2/8/2014,9084,h
New Jersey,2/15/2014,10148,h
New Jersey,2/22/2014,9296,h
New Jersey,3/1/2014,9556,h
New Jersey,3/8/2014,8548,h
New Jersey,3/15/2014,8407,h
New Jersey,3/22/2014,7633,h
New Jersey,3/29/2014,8236,h
New Jersey,4/5/2014,8678,h
New Jersey,4/12/2014,13330,h
New Jersey,4/19/2014,11061,h
New Jersey,4/26/2014,8496,h
New Jersey,5/3/2014,8079,h
New Jersey,5/10/2014,8524,h
New Jersey,5/17/2014,7861,h
New Jersey,5/24/2014,6207,h
New Jersey,5/31/2014,8964,h
New Jersey,6/7/2014,8810,h
New Jersey,6/14/2014,12045,h
New Jersey,6/21/2014,20624,h
New Jersey,6/28/2014,16671,h
New Jersey,7/5/2014,10785,h
New Jersey,7/12/2014,8817,h
New Jersey,7/19/2014,9163,h
New Jersey,7/26/2014,8773,h
New Jersey,8/2/2014,8880,h
New Jersey,8/9/2014,8476,h
New Jersey,8/16/2014,8547,h
New Jersey,8/23/2014,7646,h
New Jersey,8/30/2014,10564,h
New Jersey,9/6/2014,8991,h
New Jersey,9/13/2014,8555,h
New Jersey,9/20/2014,9170,h
New Jersey,9/27/2014,9183,h
New Jersey,10/4/2014,8976,h
